
X-Axis: Rupture Top Depth
Y-Axis: Median PGA (g)
Number of Data Sets: 1


DATASET #1

Name: Abrahamson & Silva (2008)
Num Points: 401
Info: Magnitude = 6.5, Fault Type = Strike-Slip, Dip = 30.0, Down-Dip Width = 15.0, Aftershock = false, Vs30 = 300.0, Depth 1.0 km/sec = 200.0, DistanceRup = 10.0, (distRup-distJB)/distRup = 0.0, (distRup-distX)/distRup = 0.5, Site on Hanging Wall = true

X, Y Data:
0.0	0.27691016
0.0375	0.27765378
0.075	0.27839896
0.1125	0.27914575
0.15	0.2798941
0.1875	0.2806441
0.225	0.28139564
0.2625	0.28214878
0.3	0.2829035
0.3375	0.28365982
0.375	0.28441775
0.4125	0.28517726
0.45	0.28593838
0.4875	0.2867011
0.525	0.28746542
0.5625	0.28823134
0.6	0.28899887
0.6375	0.289768
0.675	0.2905388
0.7125	0.29131114
0.75	0.2920851
0.7875	0.29286072
0.825	0.29363793
0.8625	0.29441676
0.9	0.2951972
0.9375	0.29597926
0.975	0.29676297
1.0125	0.2975483
1.05	0.29833522
1.0875	0.29912382
1.125	0.29991403
1.1625	0.30070585
1.2	0.30149934
1.2375	0.30229446
1.275	0.3030912
1.3125	0.3038896
1.35	0.30468962
1.3875	0.3054913
1.425	0.30629462
1.4625	0.30709958
1.5	0.30790618
1.5375	0.30871445
1.575	0.30952436
1.6125	0.31033593
1.65	0.31114915
1.6875	0.31196404
1.725	0.3127806
1.7625	0.31359878
1.8	0.31441864
1.8375	0.31524017
1.875	0.31606334
1.9125	0.3168882
1.95	0.31771475
1.9875	0.31854293
2.025	0.3193728
2.0625	0.32020435
2.1	0.32103756
2.1375	0.32187247
2.175	0.32270905
2.2125	0.3235473
2.25	0.32438725
2.2875	0.32522887
2.325	0.3260722
2.3625	0.3269172
2.4	0.3277639
2.4375	0.32861227
2.475	0.32946235
2.5125	0.33031413
2.55	0.33116758
2.5875	0.33202276
2.625	0.33287963
2.6625	0.3337382
2.7	0.33459848
2.7375	0.33546045
2.775	0.33632416
2.8125	0.33718956
2.85	0.33805665
2.8875	0.33892548
2.925	0.339796
2.9625	0.34066826
3.0	0.34154224
3.0375	0.34241793
3.075	0.34329537
3.1125	0.3441745
3.15	0.34505537
3.1875	0.34593794
3.225	0.34682226
3.2625	0.3477083
3.3	0.3485961
3.3375	0.34948564
3.375	0.35037687
3.4125	0.35126987
3.45	0.35216463
3.4875	0.35306108
3.525	0.35395932
3.5625	0.35485926
3.6	0.355761
3.6375	0.35666445
3.675	0.35756966
3.7125	0.35847664
3.75	0.35938534
3.7875	0.36029583
3.825	0.36120808
3.8625	0.36212206
3.9	0.36303782
3.9375	0.36395535
3.975	0.36487463
4.0125	0.3657957
4.05	0.36671853
4.0875	0.36764312
4.125	0.3685695
4.1625	0.36949763
4.2	0.37042758
4.2375	0.37135926
4.275	0.37229276
4.3125	0.37322804
4.35	0.3741651
4.3875	0.37510392
4.425	0.37604457
4.4625	0.37698698
4.5	0.3779312
4.5375	0.3788772
4.575	0.37982503
4.6125	0.38077462
4.65	0.38172603
4.6875	0.38267925
4.725	0.38363424
4.7625	0.38459107
4.8	0.3855497
4.8375	0.38651016
4.875	0.3874724
4.9125	0.38843647
4.95	0.38940236
4.9875	0.39037007
5.025	0.3909831
5.0625	0.39142513
5.1	0.3918753
5.1375	0.39233348
5.175	0.39279953
5.2125	0.39327326
5.25	0.39375463
5.2875	0.39424342
5.325	0.39473954
5.3625	0.39524284
5.4	0.39575323
5.4375	0.3962706
5.475	0.3967948
5.5125	0.39732572
5.55	0.3978633
5.5875	0.3984074
5.625	0.39895794
5.6625	0.3995148
5.7	0.40007788
5.7375	0.4006471
5.775	0.40122238
5.8125	0.4018036
5.85	0.40239075
5.8875	0.40298367
5.925	0.4035823
5.9625	0.40418658
6.0	0.40479642
6.0375	0.40541175
6.075	0.4060325
6.1125	0.4066586
6.15	0.40728995
6.1875	0.40792653
6.225	0.40856826
6.2625	0.4092151
6.3	0.40986693
6.3375	0.41052374
6.375	0.41118544
6.4125	0.41185203
6.45	0.4125234
6.4875	0.41319948
6.525	0.41388026
6.5625	0.41456568
6.6	0.4152557
6.6375	0.41595027
6.675	0.4166493
6.7125	0.4173528
6.75	0.4180607
6.7875	0.41877297
6.825	0.4194895
6.8625	0.42021036
6.9	0.42093542
6.9375	0.42166469
6.975	0.4223981
7.0125	0.42313564
7.05	0.42387724
7.0875	0.4246229
7.125	0.42537254
7.1625	0.42612618
7.2	0.42688376
7.2375	0.42764524
7.275	0.42841056
7.3125	0.42917976
7.35	0.42995277
7.3875	0.43072954
7.425	0.4315101
7.4625	0.43229434
7.5	0.43308228
7.5375	0.43387392
7.575	0.4346692
7.6125	0.43546808
7.65	0.43627053
7.6875	0.43707657
7.725	0.43788615
7.7625	0.43869928
7.8	0.43951586
7.8375	0.44033593
7.875	0.44115943
7.9125	0.44198638
7.95	0.4428167
7.9875	0.44365045
8.025	0.44448754
8.0625	0.445328
8.1	0.44617176
8.1375	0.44701883
8.175	0.4478692
8.2125	0.44872284
8.25	0.44957975
8.2875	0.45043987
8.325	0.4513032
8.3625	0.45216975
8.4	0.45303947
8.4375	0.45391238
8.475	0.45478842
8.5125	0.45566761
8.55	0.45654994
8.5875	0.45743537
8.625	0.4583239
8.6625	0.4592155
8.7	0.46011016
8.7375	0.46100786
8.775	0.46190864
8.8125	0.46281242
8.85	0.46371925
8.8875	0.46462905
8.925	0.46554187
8.9625	0.46645766
9.0	0.4673764
9.0375	0.46829814
9.075	0.46922278
9.1125	0.47015038
9.15	0.4710809
9.1875	0.47201434
9.225	0.4729507
9.2625	0.47388995
9.3	0.47483206
9.3375	0.47577706
9.375	0.47672495
9.4125	0.47767568
9.45	0.47862926
9.4875	0.4795857
9.525	0.48054495
9.5625	0.48150706
9.6	0.48247197
9.6375	0.48343968
9.675	0.4844102
9.7125	0.48538354
9.75	0.48635963
9.7875	0.48733854
9.825	0.4883202
9.8625	0.48930463
9.9	0.49029183
9.9375	0.49128178
9.975	0.4922745
10.0125	0.49288452
10.05	0.49272546
10.0875	0.4925676
10.125	0.49241096
10.1625	0.49225554
10.2	0.49210125
10.2375	0.49194816
10.275	0.49179623
10.3125	0.49164543
10.35	0.49149576
10.3875	0.4913472
10.425	0.49119973
10.4625	0.49105337
10.5	0.4909081
10.5375	0.49076384
10.575	0.49062067
10.6125	0.49047858
10.65	0.49033746
10.6875	0.4901974
10.725	0.49005833
10.7625	0.4899203
10.8	0.4897832
10.8375	0.48964712
10.875	0.48951197
10.9125	0.4893778
10.95	0.48924458
10.9875	0.4891123
11.025	0.48898095
11.0625	0.4888505
11.1	0.48872095
