
X-Axis: Rupture Top Depth
Y-Axis: Median PGV (cm/sec)
Number of Data Sets: 1


DATASET #1

Name: Abrahamson & Silva (2008)
Num Points: 401
Info: Magnitude = 8.0, Fault Type = Strike-Slip, Dip = 90.0, Down-Dip Width = 15.0, Aftershock = false, Vs30 = 300.0, Depth 1.0 km/sec = 200.0, DistanceRup = 10.0, (distRup-distJB)/distRup = 0.0, (distRup-distX)/distRup = 1.0, Site on Hanging Wall = false

X, Y Data:
0.0	43.809555
0.0375	43.90116
0.075	43.99293
0.1125	44.08486
0.15	44.176956
0.1875	44.269215
0.225	44.361637
0.2625	44.45422
0.3	44.546967
0.3375	44.63988
0.375	44.732956
0.4125	44.826195
0.45	44.9196
0.4875	45.01317
0.525	45.106903
0.5625	45.2008
0.6	45.29487
0.6375	45.389095
0.675	45.48349
0.7125	45.578053
0.75	45.67278
0.7875	45.76767
0.825	45.86273
0.8625	45.957954
0.9	46.053345
0.9375	46.148903
0.975	46.24463
1.0125	46.34052
1.05	46.43658
1.0875	46.532806
1.125	46.629204
1.1625	46.725765
1.2	46.822495
1.2375	46.919395
1.275	47.01646
1.3125	47.113697
1.35	47.2111
1.3875	47.308678
1.425	47.406418
1.4625	47.504333
1.5	47.602413
1.5375	47.700665
1.575	47.799088
1.6125	47.89768
1.65	47.99644
1.6875	48.09537
1.725	48.194473
1.7625	48.293747
1.8	48.393192
1.8375	48.49281
1.875	48.592594
1.9125	48.692554
1.95	48.792683
1.9875	48.892986
2.025	48.99346
2.0625	49.094105
2.1	49.194927
2.1375	49.295918
2.175	49.397083
2.2125	49.49842
2.25	49.59993
2.2875	49.701614
2.325	49.80347
2.3625	49.905502
2.4	50.00771
2.4375	50.11009
2.475	50.212643
2.5125	50.31537
2.55	50.418274
2.5875	50.52135
2.625	50.624603
2.6625	50.72803
2.7	50.831635
2.7375	50.935413
2.775	51.039368
2.8125	51.1435
2.85	51.247807
2.8875	51.35229
2.925	51.45695
2.9625	51.561787
3.0	51.6668
3.0375	51.77199
3.075	51.87736
3.1125	51.982906
3.15	52.08863
3.1875	52.19453
3.225	52.30061
3.2625	52.406868
3.3	52.513306
3.3375	52.61992
3.375	52.72671
3.4125	52.833683
3.45	52.940838
3.4875	53.04817
3.525	53.155678
3.5625	53.26337
3.6	53.37124
3.6375	53.47929
3.675	53.58752
3.7125	53.69593
3.75	53.804523
3.7875	53.9133
3.825	54.02225
3.8625	54.13139
3.9	54.240704
3.9375	54.350204
3.975	54.459885
4.0125	54.569748
4.05	54.679794
4.0875	54.79002
4.125	54.900433
4.1625	55.011024
4.2	55.1218
4.2375	55.23276
4.275	55.343903
4.3125	55.45523
4.35	55.566742
4.3875	55.678436
4.425	55.790314
4.4625	55.902378
4.5	56.014626
4.5375	56.127056
4.575	56.239674
4.6125	56.352478
4.65	56.465466
4.6875	56.57864
4.725	56.692
4.7625	56.805546
4.8	56.91928
4.8375	57.0332
4.875	57.147305
4.9125	57.261597
4.95	57.376076
4.9875	57.49074
5.025	57.6056
5.0625	57.72064
5.1	57.83587
5.1375	57.951286
5.175	58.066895
5.2125	58.182686
5.25	58.29867
5.2875	58.414845
5.325	58.531204
5.3625	58.647755
5.4	58.764496
5.4375	58.881424
5.475	58.998547
5.5125	59.115856
5.55	59.233356
5.5875	59.351048
5.625	59.46893
5.6625	59.587
5.7	59.705265
5.7375	59.823723
5.775	59.942368
5.8125	60.061207
5.85	60.18024
5.8875	60.29946
5.925	60.41888
5.9625	60.538486
6.0	60.65829
6.0375	60.778286
6.075	60.89847
6.1125	61.018856
6.15	61.13943
6.1875	61.2602
6.225	61.381165
6.2625	61.502323
6.3	61.623676
6.3375	61.745224
6.375	61.86697
6.4125	61.988907
6.45	62.111042
6.4875	62.23337
6.525	62.3559
6.5625	62.478622
6.6	62.60154
6.6375	62.724655
6.675	62.84797
6.7125	62.971478
6.75	63.095184
6.7875	63.21909
6.825	63.343193
6.8625	63.467495
6.9	63.591995
6.9375	63.716694
6.975	63.84159
7.0125	63.966686
7.05	64.09198
7.0875	64.217476
7.125	64.34317
7.1625	64.46906
7.2	64.59516
7.2375	64.72146
7.275	64.84795
7.3125	64.97465
7.35	65.10155
7.3875	65.22865
7.425	65.35595
7.4625	65.48345
7.5	65.61116
7.5375	65.73907
7.575	65.86718
7.6125	65.99549
7.65	66.12401
7.6875	66.25273
7.725	66.38166
7.7625	66.51079
7.8	66.64012
7.8375	66.76965
7.875	66.8994
7.9125	67.02934
7.95	67.1595
7.9875	67.289856
8.025	67.42042
8.0625	67.551186
8.1	67.68216
8.1375	67.81335
8.175	67.94473
8.2125	68.07633
8.25	68.20814
8.2875	68.34015
8.325	68.47237
8.3625	68.60479
8.4	68.73743
8.4375	68.87027
8.475	69.00333
8.5125	69.13659
8.55	69.27006
8.5875	69.40374
8.625	69.537636
8.6625	69.67174
8.7	69.80605
8.7375	69.940575
8.775	70.07531
8.8125	70.21026
8.85	70.34541
8.8875	70.48079
8.925	70.61637
8.9625	70.75217
9.0	70.888176
9.0375	71.0244
9.075	71.16083
9.1125	71.29748
9.15	71.43434
9.1875	71.57142
9.225	71.70871
9.2625	71.84622
9.3	71.98394
9.3375	72.12188
9.375	72.26003
9.4125	72.39841
9.45	72.536995
9.4875	72.6758
9.525	72.81482
9.5625	72.954056
9.6	73.093506
9.6375	73.233185
9.675	73.37308
9.7125	73.51318
9.75	73.65352
9.7875	73.79407
9.825	73.93484
9.8625	74.07582
9.9	74.21703
9.9375	74.35846
9.975	74.500114
10.0125	74.594666
10.05	74.594666
10.0875	74.594666
10.125	74.594666
10.1625	74.594666
10.2	74.594666
10.2375	74.594666
10.275	74.594666
10.3125	74.594666
10.35	74.594666
